@relation Pioneer

@attribute TIME_SECS numeric
@attribute BATTERY_LEVEL numeric
@attribute SONAR_0 numeric
@attribute SONAR_1 numeric
@attribute SONAR_2 numeric
@attribute SONAR_3 numeric
@attribute SONAR_4 numeric
@attribute SONAR_5 numeric
@attribute SONAR_6 numeric
@attribute HEADING numeric
@attribute R_WHEEL_VEL numeric
@attribute L_WHEEL_VEL numeric
@attribute TRANS_VEL numeric
@attribute ROT_VEL numeric
@attribute R_STALL {0.0,1.0}
@attribute L_STALL {0.0,1.0}
@attribute ROBOT_STATUS {2.0,3.0}
@attribute GRIP_STATE {0.0,1.0,2.0,5.0}
@attribute GRIP_FRONT_BEAM {0.0,1.0}
@attribute GRIP_REAR_BEAM {0.0,1.0}
@attribute GRIP_BUMPER {0.0,1.0}
@attribute VIS_A_Y numeric
@attribute VIS_A_H numeric
@attribute VIS_A_DIST numeric
@attribute VIS_A_X numeric
@attribute VIS_A_W numeric
@attribute VIS_A_AREA numeric
@attribute VIS_B_AREA numeric
@attribute VIS_B_DIST numeric
@attribute VIS_B_X numeric
@attribute VIS_B_Y numeric
@attribute VIS_B_H numeric
@attribute VIS_B_W numeric
@attribute VIS_C_DIST numeric
@attribute VIS_C_X numeric
@attribute VIS_C_Y numeric
@attribute CLASS {o-3.0s-turn100-cRIGHT,o-1.0s-turn100-aLEFT,u-4.0s-turn-100,o-3.0s-turn-100,o-3.0s-turn100-aGRIPPER,u-3.0s-turn100-c.D,u-3.6s-turn-100-a.D-c.D,o-2.8s-turn100,u-3.4s-turn-100-aLEFT.V,u-4.0s-turn100,o-2.1s-turn-100-aCENTER.V,u-1.2s-turn100,u-4.2s-turn100-a.D-c.D,u-1.2s-turn-100,o-3.2s-turn-100-c.D,u-3.5s-retr-250-cAHEAD,u-2.0s-retr-100-cAHEAD,o-3.5s-move100-aAHEAD-cLEFT,u-3.5s-move100-aRIGHT-cLEFT,o-3.5s-move250-cAHEAD,u-5.0s-move100-cAHEAD.P,u-3.0s-move250-aAHEAD,u-3.5s-move250-aAHEAD.P,o-2.5s-move250-aAHEAD-cAHEAD.P,u-3.0s-move250-aAHEAD.P-cAHEAD.P,o-3.3s-move250-cAHEAD.P,o-3.5s-move100-aAHEAD,u-3.0s-retr-250-aLEFT.D,o-3.3s-move250-aAHEAD.P,u-2.4s-move250-aRIGHT.P,u-4.0s-move250-cAHEAD.P,o-3.0s-move250-aRIGHT.V-cAHEAD,u-2.0s-move250-aLEFT.V,u-3.5s-retr-100-aLEFT-cRIGHT.D,u-3.0s-move250-cAHEAD.P,o-3.0s-retr-100,u-2.0s-retr-250,u-2.1s-move100-cLEFT.P,u-3.5s-move100-aAHEAD.P,u-3.0s-retr-100-aLEFT.D-cRIGHT.D,u-2.0s-move100,u-3.5s-retr-100-aRIGHT.D,u-3.0s-move250-aAHEAD.P,o-2.9s-move250-cAHEAD.P,u-3.0s-move250-cAHEAD,u-3.0s-move250-aLEFT-cAHEAD.P,o-2.0s-move250-aAHEAD.P,u-3.5s-move250-aLEFT.V,u-3.6s-move100-aAHEAD-cAHEAD.P,o-2.5s-move250-aAHEAD-cLEFT.V,gripper-UP[DOWN]--cAHEAD,gripper-UP[DOWN]-,gripper-DOWN[UP]--aAHEAD,gripper-UP[DOWN]--aAHEAD,gripper-DOWN[UP]--cAHEAD,gripper-UP[DOWN]--aAHEAD-cAHEAD,gripper-DOWN[UP]-}

@data
2583.1,12.0,355.1,5201.0,1517.0,5201.0,5201.0,2803.0,2139.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,7.0,1.0,411.0,107.0,128.0,43.0,91.0,215.2,13.0,147.0,u-5.0s-move100-cAHEAD.P
2583.2,12.0,355.1,5201.0,1517.0,5201.0,5201.0,2803.0,2139.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,43.0,92.0,214.3,13.0,147.0,u-5.0s-move100-cAHEAD.P
2583.3,12.0,355.1,5201.0,1516.0,5201.0,5201.0,2817.0,2139.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,354.2,-96.0,141.0,44.0,94.0,212.5,13.0,147.0,u-5.0s-move100-cAHEAD.P
2583.4,12.0,355.1,5201.0,1516.0,5201.0,5201.0,2817.0,2139.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,9.0,0.0,753.4,-46.0,88.0,43.0,91.0,217.0,13.0,146.0,u-5.0s-move100-cAHEAD.P
2583.5,12.0,355.1,5201.0,1516.0,5201.0,5201.0,5201.0,2136.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,484.1,-87.0,116.0,45.0,93.0,211.7,13.0,148.0,u-5.0s-move100-cAHEAD.P
2583.6,12.0,355.1,5201.0,1516.0,5201.0,5201.0,5201.0,2136.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,5.0,0.0,10000.0,91.0,17.0,43.0,92.0,216.1,13.0,146.0,u-5.0s-move100-cAHEAD.P
2583.7,12.5,355.1,5201.0,1517.0,5201.0,5201.0,5201.0,2129.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,6.0,6.0,366.6,-89.0,135.0,43.0,92.0,214.3,13.0,147.0,u-5.0s-move100-cAHEAD.P
2583.8,12.5,355.1,5201.0,1517.0,5201.0,5201.0,5201.0,2129.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,11.0,8.0,413.6,101.0,124.0,43.0,92.0,216.1,13.0,146.0,u-5.0s-move100-cAHEAD.P
2583.9,12.5,355.1,5201.0,1516.0,5201.0,5201.0,3064.0,2129.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,7.0,2.0,267.6,-100.0,167.0,43.0,91.0,217.0,13.0,146.0,u-5.0s-move100-cAHEAD.P
2584.0,12.5,355.1,5201.0,1516.0,5201.0,5201.0,3064.0,2129.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,11.0,0.0,188.6,-83.0,209.0,43.0,92.0,214.3,13.0,147.0,u-5.0s-move100-cAHEAD.P
2584.1,12.5,355.1,5201.0,1516.0,5201.0,5201.0,2842.0,2139.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,350.2,105.0,142.0,43.0,93.0,213.4,13.0,147.0,u-5.0s-move100-cAHEAD.P
2584.2,12.5,355.1,5201.0,1516.0,5201.0,5201.0,2842.0,2139.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,44.0,95.0,209.9,13.0,148.0,u-5.0s-move100-cAHEAD.P
2584.3,12.5,355.1,5201.0,1520.0,5201.0,5201.0,2806.0,2136.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,43.0,94.0,212.5,13.0,147.0,u-5.0s-move100-cAHEAD.P
2584.4,12.5,355.1,5201.0,1520.0,5201.0,5201.0,2806.0,2136.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,43.0,92.0,214.3,13.0,147.0,u-5.0s-move100-cAHEAD.P
2584.5,12.5,355.1,5201.0,1520.0,5201.0,5201.0,2806.0,2136.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,43.0,92.0,216.1,13.0,146.0,u-5.0s-move100-cAHEAD.P
2584.6,12.5,355.1,5201.0,1520.0,5201.0,5201.0,2806.0,2136.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,614.0,-62.0,100.0,43.0,92.0,216.1,13.0,146.0,u-5.0s-move100-cAHEAD.P
2584.7,12.5,355.1,5201.0,1516.0,5201.0,5201.0,2817.0,2139.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,43.0,94.0,210.8,13.0,148.0,u-5.0s-move100-cAHEAD.P
2000.4,12.7,171.9,1125.0,2869.0,705.0,663.0,911.0,1733.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,820.3,12.0,45.0,o-3.5s-move250-cAHEAD
2000.5,12.7,171.9,1125.0,2869.0,705.0,663.0,911.0,1730.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,67.0,828.3,12.0,45.0,o-3.5s-move250-cAHEAD
2000.6,12.7,171.9,1125.0,2869.0,698.0,663.0,911.0,1730.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,51.0,68.0,820.3,12.0,45.0,o-3.5s-move250-cAHEAD
2000.7,12.7,171.9,1125.0,2869.0,698.0,663.0,911.0,1730.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,804.6,12.0,46.0,o-3.5s-move250-cAHEAD
2000.8,12.7,171.9,1125.0,2869.0,698.0,663.0,911.0,1732.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,51.0,68.0,820.3,12.0,45.0,o-3.5s-move250-cAHEAD
2000.9,12.7,171.9,1125.0,2866.0,705.0,663.0,911.0,1732.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,67.0,812.4,11.0,46.0,o-3.5s-move250-cAHEAD
2001.0,12.7,171.9,1125.0,2866.0,705.0,663.0,911.0,1732.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,804.6,11.0,46.0,o-3.5s-move250-cAHEAD
2001.1,12.7,171.9,1125.0,2866.0,705.0,663.0,911.0,1733.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,836.5,12.0,44.0,o-3.5s-move250-cAHEAD
2001.2,12.7,171.9,1125.0,2869.0,705.0,663.0,911.0,1733.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,836.5,12.0,44.0,o-3.5s-move250-cAHEAD
2001.3,12.7,171.9,1124.0,2869.0,705.0,663.0,911.0,1733.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,836.5,12.0,44.0,o-3.5s-move250-cAHEAD
2001.4,12.7,171.9,1124.0,2869.0,705.0,663.0,911.0,1733.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,836.5,12.0,44.0,o-3.5s-move250-cAHEAD
2001.5,12.7,171.9,1124.0,2870.0,705.0,663.0,911.0,1733.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,836.5,12.0,44.0,o-3.5s-move250-cAHEAD
2001.6,12.7,172.3,1124.0,2870.0,705.0,663.0,911.0,1733.0,963.0,25.3,20.3,22.8,-0.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,836.5,11.0,44.0,o-3.5s-move250-cAHEAD
2001.7,12.7,172.3,1124.0,2870.0,701.0,662.0,911.0,1733.0,963.0,81.1,93.7,87.4,1.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,836.5,11.0,44.0,o-3.5s-move250-cAHEAD
2001.8,12.1,172.3,1126.0,2859.0,701.0,662.0,911.0,1733.0,963.0,157.1,136.8,146.9,-1.9,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,52.0,68.0,820.3,11.0,45.0,o-3.5s-move250-cAHEAD
2001.9,12.1,171.9,1126.0,2859.0,701.0,662.0,876.0,1712.0,965.0,225.5,200.1,212.8,-2.4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,53.0,69.0,812.4,11.0,45.0,o-3.5s-move250-cAHEAD
2002.0,12.1,171.9,1126.0,2859.0,651.0,622.0,876.0,1712.0,965.0,291.3,291.3,291.3,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,56.0,70.0,789.4,12.0,46.0,o-3.5s-move250-cAHEAD
2002.1,12.1,171.9,1137.0,2830.0,651.0,622.0,876.0,1712.0,986.0,286.3,271.1,278.7,-1.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,58.0,72.0,760.4,13.0,47.0,o-3.5s-move250-cAHEAD
2002.2,12.1,171.6,1137.0,2830.0,651.0,622.0,801.0,1656.0,986.0,283.7,273.6,278.7,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,61.0,74.0,720.1,13.0,49.0,o-3.5s-move250-cAHEAD
2002.3,12.1,171.6,1137.0,2767.0,569.0,545.0,801.0,1656.0,986.0,278.7,278.7,278.7,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,64.0,76.0,720.1,14.0,48.0,o-3.5s-move250-cAHEAD
2002.4,12.1,171.6,1150.0,2767.0,569.0,545.0,801.0,1656.0,1255.0,278.7,278.7,278.7,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,67.0,78.0,683.1,15.0,50.0,o-3.5s-move250-cAHEAD
2002.5,12.1,171.6,1150.0,2767.0,569.0,466.0,721.0,1604.0,1255.0,273.6,281.2,277.4,0.7,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,71.0,81.0,654.7,15.0,51.0,o-3.5s-move250-cAHEAD
2002.6,12.1,171.6,1150.0,2898.0,495.0,466.0,721.0,1604.0,1255.0,258.4,258.4,258.4,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,76.0,84.0,628.2,16.0,52.0,o-3.5s-move250-cAHEAD
2002.7,12.1,171.9,1155.0,2898.0,495.0,466.0,721.0,1539.0,5201.0,258.4,263.5,260.9,0.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,283.1,-88.0,158.0,77.0,88.0,589.2,16.0,54.0,o-3.5s-move250-cAHEAD
2002.8,12.4,171.9,1155.0,2898.0,495.0,397.0,648.0,1539.0,5201.0,268.5,263.5,266.0,-0.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,81.0,91.0,558.3,17.0,56.0,o-3.5s-move250-cAHEAD
2002.9,12.4,171.9,855.0,2849.0,433.0,397.0,648.0,1539.0,5201.0,253.3,248.3,250.8,-0.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,493.5,-100.0,110.0,87.0,95.0,533.9,17.0,57.0,o-3.5s-move250-cAHEAD
2003.0,12.4,171.6,855.0,2849.0,433.0,397.0,648.0,1929.0,1269.0,260.9,250.8,255.9,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,94.0,100.0,500.5,18.0,59.0,o-3.5s-move250-cAHEAD
2003.1,12.4,171.6,855.0,2849.0,383.0,324.0,577.0,1929.0,1269.0,260.9,248.3,254.6,-1.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,10.0,9.0,388.7,-103.0,124.0,101.0,105.0,470.3,19.0,61.0,o-3.5s-move250-cAHEAD
2003.2,12.4,171.2,849.0,2792.0,383.0,324.0,577.0,1929.0,1269.0,263.5,253.3,258.4,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,5.0,1.0,403.1,-105.0,125.0,110.0,112.0,431.8,20.0,64.0,o-3.5s-move250-cAHEAD
2003.3,12.4,171.2,849.0,2792.0,383.0,324.0,500.0,1857.0,1263.0,273.6,250.8,262.2,-2.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,5.0,1.0,916.4,-49.0,73.0,120.0,120.0,395.8,22.0,67.0,o-3.5s-move250-cAHEAD
2003.4,12.4,170.9,849.0,2792.0,3545.0,252.0,500.0,1857.0,1263.0,255.9,245.7,250.8,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,9.0,6.0,480.0,-104.0,109.0,131.0,128.0,360.4,23.0,71.0,o-3.5s-move250-cAHEAD
2003.5,12.4,170.5,853.0,2737.0,3545.0,252.0,500.0,1857.0,1262.0,258.4,258.4,258.4,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,9.0,1119.8,-59.0,60.0,14.0,5.0,897.6,-55.0,72.0,145.0,138.0,322.9,25.0,76.0,o-3.5s-move250-cAHEAD
2003.6,12.4,170.5,853.0,2737.0,3545.0,252.0,207.0,1774.0,1262.0,250.8,258.4,254.6,0.7,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,1353.8,-64.0,57.0,8.0,5.0,490.1,-104.0,108.0,160.0,151.0,287.2,26.0,81.0,o-3.5s-move250-cAHEAD
2003.7,12.4,170.5,853.0,225.0,5201.0,202.0,207.0,1774.0,1262.0,258.4,260.9,259.7,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,20.0,3.0,263.6,58.0,164.0,171.0,163.0,258.8,26.0,86.0,o-3.5s-move250-cAHEAD
2003.8,12.4,170.5,861.0,225.0,5201.0,202.0,207.0,1774.0,1259.0,240.7,250.8,245.7,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10000.0,140.0,0.0,31.0,7.0,225.0,61.0,180.0,182.0,181.0,223.1,22.0,94.0,o-3.5s-move250-cAHEAD
2003.9,12.4,170.2,861.0,225.0,5201.0,220.0,374.0,1696.0,1259.0,139.3,91.2,115.3,-4.6,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10000.0,140.0,0.0,64.0,69.0,0.0,80.0,227.0,195.0,198.0,204.9,14.0,96.0,o-3.5s-move250-cAHEAD
2004.0,12.4,169.8,861.0,204.0,197.0,220.0,374.0,1696.0,1259.0,10.1,7.6,8.9,-0.2,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10000.0,140.0,0.0,56.0,63.0,0.0,81.0,234.0,201.0,204.0,192.7,12.0,101.0,o-3.5s-move250-cAHEAD
2004.1,12.4,169.8,867.0,204.0,197.0,220.0,374.0,1690.0,1261.0,-111.5,-91.2,-101.3,1.9,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10000.0,140.0,0.0,48.0,49.0,0.0,85.0,236.0,204.0,205.0,194.9,8.0,99.0,o-3.5s-move250-cAHEAD
2004.2,12.4,170.2,867.0,204.0,197.0,197.0,374.0,1690.0,1261.0,-63.3,-55.7,-59.5,0.7,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,54.0,43.0,0.0,82.0,237.0,204.0,203.0,192.0,12.0,102.0,o-3.5s-move250-cAHEAD
2004.3,12.4,170.2,864.0,213.0,326.0,197.0,374.0,1690.0,1261.0,-25.3,-17.7,-21.5,0.7,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,61.0,65.0,0.0,80.0,231.0,199.0,198.0,201.8,13.0,98.0,o-3.5s-move250-cAHEAD
2004.4,12.4,170.2,864.0,213.0,326.0,197.0,374.0,1698.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,59.0,57.0,0.0,76.0,232.0,197.0,195.0,204.1,13.0,98.0,o-3.5s-move250-cAHEAD
2004.5,12.4,170.2,864.0,213.0,332.0,205.0,371.0,1698.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,53.0,41.0,0.0,74.0,235.0,197.0,194.0,206.6,14.0,97.0,o-3.5s-move250-cAHEAD
2004.6,12.4,170.2,864.0,206.0,332.0,205.0,371.0,1698.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,38.0,30.0,0.0,75.0,237.0,197.0,195.0,201.0,16.0,100.0,o-3.5s-move250-cAHEAD
2004.7,12.4,170.2,864.0,206.0,332.0,205.0,369.0,1699.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,67.0,69.0,0.0,78.0,229.0,197.0,195.0,204.1,14.0,98.0,o-3.5s-move250-cAHEAD
2004.8,12.4,170.2,864.0,206.0,324.0,226.0,369.0,1699.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,34.0,26.0,141.7,77.0,235.0,197.0,195.0,201.0,16.0,100.0,o-3.5s-move250-cAHEAD
2004.9,12.4,170.2,864.0,206.0,324.0,226.0,369.0,1699.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,66.0,64.0,0.0,78.0,229.0,198.0,195.0,205.8,13.0,97.0,o-3.5s-move250-cAHEAD
2005.0,12.4,170.2,864.0,206.0,324.0,226.0,374.0,1697.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,64.0,65.0,0.0,78.0,229.0,198.0,195.0,205.8,13.0,97.0,o-3.5s-move250-cAHEAD
2005.1,12.4,170.2,864.0,210.0,331.0,205.0,374.0,1697.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,66.0,69.0,0.0,78.0,228.0,197.0,195.0,205.8,13.0,97.0,o-3.5s-move250-cAHEAD
2005.2,12.4,170.2,864.0,210.0,331.0,205.0,374.0,1697.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,48.0,32.0,0.0,72.0,240.0,197.0,195.0,201.0,16.0,100.0,o-3.5s-move250-cAHEAD
2005.3,12.4,170.2,864.0,210.0,331.0,205.0,363.0,1697.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,66.0,65.0,0.0,78.0,229.0,197.0,196.0,204.9,13.0,97.0,o-3.5s-move250-cAHEAD
2005.4,12.4,170.2,864.0,199.0,330.0,205.0,363.0,1697.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,61.0,55.0,0.0,74.0,234.0,197.0,195.0,205.8,14.0,97.0,o-3.5s-move250-cAHEAD
2005.5,12.4,170.2,864.0,199.0,330.0,205.0,363.0,1696.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,61.0,57.0,0.0,77.0,231.0,197.0,195.0,205.8,13.0,97.0,o-3.5s-move250-cAHEAD
2005.6,12.4,170.2,864.0,199.0,330.0,201.0,365.0,1696.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,65.0,65.0,0.0,79.0,229.0,198.0,195.0,205.8,13.0,97.0,o-3.5s-move250-cAHEAD
2005.7,12.4,170.2,863.0,206.0,331.0,201.0,365.0,1696.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,66.0,65.0,0.0,77.0,231.0,198.0,196.0,204.9,13.0,97.0,o-3.5s-move250-cAHEAD
2005.8,12.7,170.2,863.0,206.0,331.0,201.0,365.0,1696.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,66.0,65.0,0.0,79.0,228.0,198.0,195.0,204.1,13.0,98.0,o-3.5s-move250-cAHEAD
