DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,False,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Senior,Football,Domino,Older,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Prole,City,Million,FiveThou,False,TenThou,HundredThou,False,False,TenThou,False,Poor
Zero,Normal,Senior,Tank,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,Domino,Current,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,TwentyThou,Older,TenThou,Severe,False,Poor,Adventurous,True,True,FamilySedan,Severe,Middle,Suburb,Million,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Good
One,Normal,Adolescent,Football,FiftyThou,Current,Thousand,Mild,False,Normal,Adventurous,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiveThou,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,Football,FiftyThou,Current,Thousand,Moderate,True,Poor,Normal,True,True,FamilySedan,Moderate,UpperMiddle,Secure,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Current,Thousand,Mild,False,Poor,Normal,False,False,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Senior,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Million,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,TenThou,Mild,False,Poor,Adventurous,False,True,FamilySedan,Moderate,Prole,Suburb,TenThou,TwentyThou,False,Thousand,TenThou,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,,False,Poor,Normal,False,True,SportsCar,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Senior,Tank,FiveThou,Current,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,True,Poor,Normal,False,True,SportsCar,Severe,Middle,Suburb,HundredThou,TwentyThou,False,HundredThou,HundredThou,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,Domino,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Tank,Domino,Current,Thousand,,True,Normal,Normal,False,False,FamilySedan,,UpperMiddle,Suburb,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Senior,Football,FiftyThou,Current,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Senior,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiftyThou,Older,TenThou,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,HundredThou,False,Poor
Zero,Expert,Adult,Tank,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,False,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,Wealthy,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,Mild,False,Normal,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,Domino,Current,Thousand,Mild,False,Poor,Adventurous,False,False,FamilySedan,Mild,Prole,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,True,Poor,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,Domino,Older,Thousand,,True,Normal,Normal,False,True,Luxury,Mild,UpperMiddle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
One,SubStandard,Adult,EggShell,TwentyThou,Current,Million,Moderate,False,Poor,Normal,False,False,Economy,Moderate,Prole,City,TenThou,TenThou,False,TenThou,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,Economy,,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,FiveThou,Current,Thousand,Severe,True,Poor,Cautious,False,True,Economy,Severe,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,Football,Domino,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adult,Tank,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,Mild,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Million,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Current,Thousand,,False,Normal,Normal,False,False,Economy,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Moderate,True,Poor,Normal,False,False,FamilySedan,Moderate,Prole,City,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Fair
Zero,Expert,Adult,Tank,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,True,FamilySedan,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiveThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Rural,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,False,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Senior,Football,TwentyThou,Older,Thousand,Moderate,True,Poor,Normal,False,True,Luxury,Moderate,UpperMiddle,Secure,TenThou,TenThou,True,Thousand,TenThou,False,True,Thousand,False,Excellent
One,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,,True,Poor,Cautious,False,True,FamilySedan,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adolescent,EggShell,TwentyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,SportsCar,Moderate,Middle,Rural,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,SportsCar,Severe,Middle,City,TenThou,TenThou,False,TenThou,TenThou,False,False,HundredThou,False,Fair
One,Normal,Adult,Football,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,Normal,Adult,Tank,Domino,Current,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,UpperMiddle,Rural,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adult,EggShell,FiftyThou,Current,Thousand,,False,Excellent,Adventurous,False,True,SportsCar,,UpperMiddle,City,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adolescent,Football,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,Normal,Adult,Football,TwentyThou,Current,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,Rural,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,Tank,FiftyThou,Older,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,Tank,TwentyThou,Current,Thousand,,True,Normal,Normal,True,True,FamilySedan,,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,Football,FiveThou,Older,Thousand,,False,Poor,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Middle,Suburb,Million,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Good
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
One,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,,True,Poor,Cautious,False,True,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,Rural,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,SportsCar,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,SportsCar,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,False,SportsCar,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adolescent,Tank,TwentyThou,Older,Thousand,,True,Normal,Normal,True,False,Luxury,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,Football,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,False,Economy,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Adolescent,Football,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,Mild,False,Normal,Normal,False,True,SportsCar,Mild,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,,True,Poor,Cautious,False,True,FamilySedan,Mild,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Poor
One,Normal,Adult,Football,Domino,Older,Thousand,,False,Poor,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Tank,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adult,Football,FiveThou,Current,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,SportsCar,,Wealthy,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,Tank,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,Moderate,True,Poor,Normal,False,True,Economy,Moderate,Middle,Secure,TenThou,TenThou,False,TenThou,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Severe,False,Poor,Normal,False,False,Economy,Severe,Middle,Suburb,TenThou,TenThou,False,TenThou,TenThou,False,True,Thousand,False,Fair
One,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,Football,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,False,FamilySedan,,Middle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adult,Tank,FiveThou,Older,Thousand,,True,Normal,Normal,False,True,Luxury,,Wealthy,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,Tank,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Moderate,False,Poor,Normal,False,False,SportsCar,Moderate,Middle,Rural,HundredThou,TwentyThou,False,HundredThou,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,SportsCar,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Economy,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,Tank,FiveThou,Current,Thousand,,False,Poor,Adventurous,False,True,Luxury,,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Rural,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Adult,EggShell,TwentyThou,Current,Thousand,,True,Excellent,Adventurous,False,True,SportsCar,,UpperMiddle,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Mild,True,Poor,Cautious,False,True,Economy,Mild,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,True,True,SportsCar,Severe,Middle,City,HundredThou,TwentyThou,False,HundredThou,TenThou,False,False,HundredThou,False,Poor
Many,SubStandard,Adolescent,Football,TwentyThou,Current,Thousand,Mild,True,Poor,Normal,False,True,Luxury,Mild,UpperMiddle,Secure,TenThou,FiftyThou,True,TenThou,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,SportsCar,,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,,True,Poor,Cautious,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
One,SubStandard,Adolescent,EggShell,FiveThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,FiftyThou,Older,Thousand,,True,Poor,Cautious,False,True,SportsCar,,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,True,True,FamilySedan,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Senior,Tank,TwentyThou,Current,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Middle,Suburb,HundredThou,TwentyThou,True,HundredThou,HundredThou,False,True,TenThou,False,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,Mild,False,Normal,Normal,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Psychopath,False,False,SportsCar,Severe,Prole,City,TenThou,TenThou,False,TenThou,Thousand,False,False,HundredThou,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,Normal,Adult,Football,FiftyThou,Current,Thousand,,False,Excellent,Adventurous,False,True,Luxury,,UpperMiddle,City,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Fair
Zero,Normal,Adult,Football,Domino,Current,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,SportsCar,,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiveThou,Current,Thousand,,True,Normal,Normal,False,True,SportsCar,,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Senior,Tank,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
